timestamp,heading,pitch,roll,depth,battery_pct,battery_volt,arm,mode,m1,m2,m3,m4,m5,m6,leak,ping_ms,tether_m
2026-04-22T14:59:50.723481,162.52279401732264,-0.226093455514291,0.5116279663019402,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:50.756426,162.522807677701,-0.2274554112430474,0.511807739015329,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:50.807866,162.5235999796447,-0.2274862271355918,0.5088832441118,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:50.861347,162.52597688547587,-0.2283304225087495,0.5072550977683982,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:50.914401,162.52760247049832,-0.22898972252664085,0.5093352105357845,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:50.957380,162.52739756482325,-0.23034479470537436,0.5080667163408662,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:51.004021,162.52898216871068,-0.23073435561190309,0.5060465278112762,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:51.059330,162.5274522063366,-0.23153970428415635,0.5065522819749745,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:51.118893,162.52702873460805,-0.23167073185842954,0.5042633681902269,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:51.166642,162.5264276779611,-0.23238824856682466,0.502351075305182,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:51.238113,162.5274931874716,-0.23359780569972516,0.5014712082018667,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:51.289873,162.52764345163337,-0.23317790914832803,0.500648757376262,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
2026-04-22T14:59:51.311759,162.5294329611959,-0.2336682953863938,0.5006110312532683,0.7799999713897705,100.0,0,False,STABILIZE,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
